,date,Temperature,CloudOpacity,DHI,DNI,Radiation,Precipitation,Humidity,Pressure,WindDirection,WindSpeed,Sunrise,Sunset
542,2020-06-25,27.152941176470588,11.470588235294118,131.7058823529412,469.70588235294116,450.70588235294116,29.052941176470586,48.776470588235306,1003.7470588235294,108.05882352941177,2.823529411764706,09:00:00,22:00:00
543,2020-06-26,25.287499999999998,44.80624999999999,215.375,116.0625,308.5625,34.95625,59.993750000000006,1001.0875,239.3125,3.9187500000000006,09:00:00,22:00:00
544,2020-06-27,20.981249999999996,48.63125,193.3125,69.375,218.875,27.468749999999996,65.03125,1001.4125,218.5625,5.75,09:00:00,22:00:00
545,2020-06-28,19.150000000000002,42.175000000000004,244.5,111.625,313.0625,20.99375,55.7375,1005.475,240.625,4.5874999999999995,09:00:00,22:00:00
546,2020-06-29,18.1125,20.15,256.125,298.0,411.9375,15.549999999999999,52.81250000000001,1005.65,263.4375,4.65625,09:00:00,22:00:00
547,2020-06-30,19.41875,43.4875,226.5625,60.75,258.5625,31.0875,64.82499999999999,1002.3375,224.625,4.5874999999999995,09:00:00,22:00:00
548,2020-07-01,21.631250000000005,52.99375,175.8125,55.125,197.75,29.543750000000003,65.56875000000001,999.4124999999999,241.0625,4.5562499999999995,09:00:00,22:00:00
549,2020-07-02,18.943749999999998,50.831250000000004,212.375,63.8125,243.8125,21.199999999999996,58.681250000000006,1004.3374999999999,272.4375,3.96875,09:00:00,22:00:00
550,2020-07-03,18.529411764705884,29.02941176470588,240.58823529411765,160.41176470588235,306.1764705882353,20.529411764705884,58.23529411764705,1010.0176470588237,260.70588235294116,3.2764705882352945,09:00:00,22:00:00
551,2020-07-04,18.656249999999996,54.868750000000006,213.0,25.9375,231.3125,37.9375,69.01875,1008.6874999999999,228.75,5.206250000000001,09:00:00,22:00:00
552,2020-07-05,20.6375,50.67499999999999,203.1875,47.5,220.875,27.887500000000006,72.60624999999999,1006.975,249.1875,5.281250000000001,09:00:00,22:00:00
553,2020-07-06,17.112499999999997,15.687499999999998,220.8125,360.3125,413.0,14.7375,53.612500000000004,1011.2062500000002,299.625,4.19375,09:00:00,22:00:00
554,2020-07-07,20.475,2.00625,109.125,627.875,500.75,19.8625,44.118750000000006,1011.0062499999998,286.75,1.9249999999999998,09:00:00,22:00:00
555,2020-07-08,21.11875,12.05625,186.125,427.1875,432.75,33.78750000000001,57.099999999999994,1008.04375,279.5,3.2812500000000004,09:00:00,22:00:00
556,2020-07-09,25.181250000000002,6.5625,110.5625,583.75,485.375,28.249999999999996,51.85625,1004.8687499999999,246.125,3.5812500000000003,09:00:00,22:00:00
557,2020-07-10,19.506249999999998,39.95,225.75,133.5625,285.8125,22.5,59.087500000000006,1006.6999999999999,304.0,4.112500000000001,09:00:00,22:00:00
558,2020-07-11,19.4375,8.38125,169.0,494.5,462.4375,14.099999999999998,43.69375,1014.7812500000002,74.0625,3.0875,09:00:00,22:00:00
559,2020-07-12,20.1125,3.69375,88.0,643.0625,511.1875,13.606250000000001,46.15624999999999,1015.5062499999999,39.875,3.4124999999999996,09:00:00,22:00:00
560,2020-07-13,22.0375,7.5249999999999995,94.3125,611.5625,501.125,18.537499999999998,43.0,1011.9562499999998,183.4375,3.2062500000000003,09:00:00,22:00:00
561,2020-07-14,19.718750000000004,51.175,238.875,15.4375,250.375,28.787500000000005,54.106249999999996,1006.5062500000001,299.25,2.5375,09:00:00,22:00:00
562,2020-07-15,19.05,49.96875,238.9375,22.1875,255.9375,29.125000000000004,60.6125,1006.11875,308.0,2.7375000000000003,09:00:00,22:00:00
563,2020-07-16,18.568750000000005,63.949999999999996,166.125,0.0,166.125,30.025,67.33124999999998,1010.0124999999999,301.375,2.7,09:00:00,22:00:00
564,2020-07-17,21.943749999999998,31.599999999999998,226.375,135.75,307.0625,25.656250000000004,55.737500000000004,1011.3250000000002,336.9375,1.5374999999999999,09:00:00,22:00:00
565,2020-07-18,24.03125,2.5875,113.8125,581.8125,485.0625,19.3875,46.6625,1008.6250000000001,301.25,2.0,09:00:00,22:00:00
566,2020-07-19,25.193749999999994,7.625,117.6875,563.875,473.25,19.674999999999997,41.80624999999999,1006.175,244.25,1.84375,09:00:00,22:00:00
567,2020-07-20,21.281249999999996,14.231250000000001,124.9375,459.625,440.875,19.91875,54.574999999999996,1009.2312499999999,20.375,4.1812499999999995,09:00:00,22:00:00
568,2020-07-21,20.581250000000004,0.65625,78.3125,682.0,505.125,11.868749999999999,42.21875000000001,1013.0124999999999,37.4375,3.96875,09:00:00,22:00:00
569,2020-07-22,20.48125,7.925000000000001,102.625,571.75,481.125,17.2375,40.175000000000004,1012.03125,19.375,3.23125,09:00:00,22:00:00
570,2020-07-23,23.1875,17.1875,154.5625,411.375,430.3125,24.44375,38.15625,1007.0937500000001,198.5,1.3687499999999997,09:00:00,22:00:00
571,2020-07-24,22.318749999999998,47.168749999999996,193.8125,98.0625,251.0625,27.98125,52.86874999999999,1004.6062499999998,294.0625,2.9312499999999995,09:00:00,22:00:00
572,2020-07-25,22.6875,48.54999999999999,231.5,93.5625,300.5625,32.21875,57.15,1002.2624999999999,225.25,4.23125,09:00:00,22:00:00
573,2020-07-26,21.443750000000005,28.018749999999997,246.8125,192.8125,359.25,21.256249999999998,54.656249999999986,1004.26875,268.75,3.55,09:00:00,22:00:00
574,2020-07-27,25.30625,5.78125,79.0,612.8125,474.25,26.225,39.21875,1001.5500000000001,216.875,5.156250000000001,09:00:00,22:00:00
575,2020-07-28,20.86875,12.668750000000001,144.125,467.0,435.5625,17.7625,49.1875,1006.4375000000001,293.5625,4.256249999999999,09:00:00,22:00:00
576,2020-07-29,22.568749999999998,5.9125,79.0625,625.9375,475.625,19.08125,41.37500000000001,1010.3000000000001,267.4375,1.04375,09:00:00,22:00:00
577,2020-07-30,25.9625,2.34375,69.5625,662.125,477.375,19.2375,34.76875,1007.64375,89.875,2.4375000000000004,09:00:00,22:00:00
578,2020-07-31,31.137499999999996,28.956249999999997,131.25,313.125,336.1875,31.8875,36.63125,1002.7125,178.4375,3.33125,09:00:00,22:00:00
579,2020-08-01,25.112500000000004,39.525000000000006,239.875,33.875,261.5,32.493750000000006,55.150000000000006,1006.4500000000002,301.75,2.96875,09:00:00,22:00:00
580,2020-08-02,21.137500000000003,16.418750000000003,140.3125,456.0625,428.875,21.400000000000006,48.28124999999999,1007.4499999999998,308.5,3.5624999999999996,09:00:00,22:00:00
581,2020-08-03,19.593750000000004,38.525,227.75,99.9375,288.5625,20.95625,52.03124999999999,1004.8750000000001,308.0625,3.7312499999999997,09:00:00,22:00:00
582,2020-08-04,21.881249999999998,7.8062499999999995,150.0625,481.75,420.875,19.924999999999997,40.18125,1007.6874999999999,224.0,0.8687499999999998,09:00:00,22:00:00
583,2020-08-05,25.243750000000002,3.2,72.75,632.125,459.5,20.20625,29.681250000000002,1005.6999999999999,197.0625,2.3874999999999997,09:00:00,22:00:00
584,2020-08-06,28.50625,7.1625,86.0625,572.375,445.0,24.556250000000002,30.14375,1007.1125,126.625,1.6937499999999999,09:00:00,22:00:00
585,2020-08-07,30.4375,3.19375,72.3125,618.9375,449.5625,23.231250000000003,35.349999999999994,1007.6249999999999,97.4375,2.3937500000000003,09:00:00,22:00:00
586,2020-08-08,32.64666666666667,16.726666666666667,186.73333333333332,295.06666666666666,357.1333333333333,31.333333333333332,29.89333333333333,1007.3333333333335,102.86666666666666,1.88,09:00:00,21:00:00
587,2020-08-09,32.9625,17.025,126.9375,377.4375,395.6875,33.1375,31.83125,1004.0124999999999,135.8125,1.925,09:00:00,22:00:00
588,2020-08-10,30.273333333333337,23.073333333333338,177.66666666666666,317.3333333333333,391.06666666666666,36.739999999999995,41.820000000000014,1002.7266666666666,81.73333333333333,1.9866666666666668,09:00:00,21:00:00
589,2020-08-11,32.306666666666665,34.266666666666666,103.33333333333333,291.93333333333334,292.46666666666664,33.653333333333336,35.019999999999996,1003.3866666666668,157.33333333333334,0.94,09:00:00,21:00:00
590,2020-08-12,31.264285714285716,24.928571428571427,129.28571428571428,377.42857142857144,396.2857142857143,37.82857142857142,41.05,1001.6785714285716,153.21428571428572,2.142857142857143,09:00:00,21:00:00
591,2020-08-13,25.139999999999997,30.993333333333336,191.73333333333332,198.2,327.93333333333334,37.43333333333333,55.74666666666666,1002.3466666666666,208.8,3.0999999999999996,09:00:00,21:00:00
592,2020-08-14,23.04,49.966666666666676,217.33333333333334,19.466666666666665,232.53333333333333,37.79999999999999,65.05333333333333,1003.9266666666667,238.73333333333332,3.286666666666666,09:00:00,21:00:00
593,2020-08-15,24.753333333333334,36.66666666666666,222.4,94.6,269.6666666666667,29.13333333333333,55.54666666666667,1004.1533333333335,267.6666666666667,1.22,09:00:00,21:00:00
594,2020-08-16,23.946666666666665,40.553333333333335,169.73333333333332,191.73333333333332,281.53333333333336,29.626666666666665,54.39333333333333,1000.2466666666667,184.93333333333334,2.506666666666667,09:00:00,21:00:00
595,2020-08-17,21.666666666666668,40.54666666666666,218.6,85.73333333333333,262.3333333333333,28.96,58.89999999999999,999.9666666666667,218.26666666666668,4.086666666666667,09:00:00,21:00:00
596,2020-08-18,23.728571428571428,23.0,216.71428571428572,263.35714285714283,380.07142857142856,27.50714285714286,49.83571428571429,1001.3785714285714,236.21428571428572,2.7285714285714286,09:00:00,21:00:00
597,2020-08-19,22.826666666666664,59.85999999999999,164.4,8.266666666666667,169.26666666666668,38.406666666666666,63.066666666666684,997.2599999999999,184.06666666666666,3.9733333333333336,09:00:00,21:00:00
598,2020-08-20,28.050000000000004,32.98571428571429,200.14285714285714,181.5,326.42857142857144,33.23571428571429,45.05714285714286,995.6071428571428,180.5,3.5785714285714283,09:00:00,21:00:00
599,2020-08-21,25.92142857142857,22.550000000000004,187.21428571428572,323.35714285714283,372.64285714285717,28.707142857142863,43.70714285714286,1000.7499999999999,228.78571428571428,5.492857142857143,09:00:00,21:00:00
600,2020-08-22,22.3,34.18666666666666,218.2,110.8,281.2,23.96666666666666,51.51333333333334,1007.9333333333335,242.26666666666668,5.3,09:00:00,21:00:00
601,2020-08-23,19.54,30.553333333333335,214.0,108.93333333333334,262.0,18.693333333333335,54.71999999999999,1010.1866666666665,271.1333333333333,4.1000000000000005,09:00:00,21:00:00
602,2020-08-24,20.650000000000002,35.57142857142857,233.71428571428572,121.64285714285714,280.2142857142857,24.814285714285713,51.385714285714286,1008.2142857142859,267.14285714285717,2.7714285714285714,09:00:00,21:00:00
603,2020-08-25,22.835714285714285,41.614285714285714,190.78571428571428,135.71428571428572,276.7857142857143,28.178571428571434,49.1857142857143,998.8928571428572,207.21428571428572,6.0857142857142845,09:00:00,21:00:00
604,2020-08-26,20.514285714285712,16.442857142857143,136.71428571428572,407.7142857142857,406.07142857142856,16.557142857142857,51.09285714285714,1007.35,274.7142857142857,5.078571428571428,09:00:00,21:00:00
605,2020-08-27,21.935714285714287,35.11428571428572,144.21428571428572,287.07142857142856,342.42857142857144,24.98571428571429,49.26428571428571,1003.6285714285714,191.5,3.721428571428571,09:00:00,21:00:00
606,2020-08-28,19.799999999999994,47.64285714285715,180.85714285714286,116.0,253.14285714285714,19.650000000000002,51.75714285714286,993.5571428571429,238.35714285714286,5.221428571428571,09:00:00,21:00:00
607,2020-08-29,16.750000000000004,47.82142857142857,190.71428571428572,38.285714285714285,212.64285714285714,22.05,63.87142857142856,995.9,291.14285714285717,4.514285714285714,09:00:00,21:00:00
608,2020-08-30,17.935714285714283,45.35,199.14285714285714,53.785714285714285,233.71428571428572,23.5,66.77857142857144,1001.8285714285713,123.07142857142857,4.2142857142857135,09:00:00,21:00:00
609,2020-08-31,17.071428571428573,26.799999999999994,193.14285714285714,215.21428571428572,299.42857142857144,14.792857142857144,51.90714285714285,1010.15,338.2142857142857,2.8642857142857143,09:00:00,21:00:00
610,2020-09-01,17.82857142857143,24.185714285714287,200.0,227.71428571428572,306.07142857142856,17.28571428571429,52.12142857142857,1008.5214285714286,89.64285714285714,2.6000000000000005,09:00:00,21:00:00
611,2020-09-02,18.9,9.37142857142857,119.64285714285714,536.9285714285714,401.7857142857143,15.242857142857144,43.03571428571429,1009.3000000000001,244.64285714285714,2.2285714285714286,09:00:00,21:00:00
612,2020-09-03,22.17142857142857,25.278571428571432,187.28571428571428,225.0,322.2857142857143,31.814285714285717,42.96428571428572,1010.75,231.85714285714286,3.1285714285714286,09:00:00,21:00:00
613,2020-09-04,24.35714285714286,9.62857142857143,89.14285714285714,534.8571428571429,395.14285714285717,28.37857142857143,50.61428571428571,1011.5357142857143,262.7857142857143,2.1428571428571432,09:00:00,21:00:00
614,2020-09-05,18.328571428571426,42.76428571428572,209.28571428571428,38.5,230.0,20.514285714285716,56.77142857142856,1011.2785714285716,317.2142857142857,3.228571428571428,09:00:00,21:00:00
615,2020-09-06,17.728571428571428,39.93571428571429,151.85714285714286,146.57142857142858,211.5,18.77142857142857,50.07142857142857,1010.9357142857143,300.14285714285717,2.028571428571429,09:00:00,21:00:00
616,2020-09-07,19.557142857142857,7.864285714285714,109.0,532.5,382.64285714285717,17.707142857142856,40.949999999999996,1014.807142857143,266.7142857142857,1.4571428571428573,09:00:00,21:00:00
617,2020-09-08,20.328571428571426,19.007142857142856,155.0,296.2142857142857,317.2142857142857,35.614285714285714,53.957142857142856,1016.7071428571429,273.14285714285717,1.9428571428571428,09:00:00,21:00:00
618,2020-09-09,23.342857142857145,12.921428571428569,101.57142857142857,478.42857142857144,363.7857142857143,31.92142857142857,54.792857142857144,1012.907142857143,301.64285714285717,2.4357142857142864,09:00:00,21:00:00
619,2020-09-10,22.47142857142857,29.485714285714284,212.78571428571428,84.57142857142857,261.64285714285717,24.764285714285716,60.17142857142858,1010.142857142857,117.42857142857143,1.5999999999999999,09:00:00,21:00:00
620,2020-09-11,23.199999999999996,5.023076923076924,149.76923076923077,389.2307692307692,370.61538461538464,23.407692307692308,49.47692307692307,1006.4923076923077,214.0,1.5153846153846156,09:00:00,20:00:00
621,2020-09-12,20.23076923076923,3.884615384615386,130.53846153846155,467.38461538461536,387.6923076923077,15.030769230769229,47.830769230769235,1011.2384615384615,319.7692307692308,2.1307692307692307,09:00:00,20:00:00
622,2020-09-13,23.1,1.4076923076923078,94.76923076923077,586.5384615384615,400.61538461538464,16.45384615384615,34.29230769230769,1014.8846153846154,107.76923076923077,1.1846153846153844,09:00:00,20:00:00
623,2020-09-14,26.93076923076923,1.2153846153846155,89.6923076923077,589.6153846153846,394.2307692307692,18.246153846153845,34.19230769230769,1010.8153846153845,135.92307692307693,1.8692307692307695,09:00:00,20:00:00
624,2020-09-15,28.569230769230778,3.3615384615384616,109.3076923076923,507.6923076923077,374.38461538461536,24.199999999999996,30.200000000000003,1008.323076923077,200.07692307692307,1.5307692307692307,09:00:00,20:00:00
625,2020-09-16,26.63076923076923,3.623076923076923,114.0,465.7692307692308,364.6923076923077,25.4,43.33846153846154,1009.3615384615384,138.0,2.6000000000000005,09:00:00,20:00:00
626,2020-09-17,22.161538461538463,2.3461538461538463,97.6923076923077,526.1538461538462,372.53846153846155,21.0,48.93076923076923,1012.2846153846154,40.53846153846154,4.923076923076923,09:00:00,20:00:00
627,2020-09-18,22.54615384615385,8.438461538461539,130.15384615384616,413.46153846153845,348.6923076923077,21.1,49.80769230769231,1007.0,68.46153846153847,3.907692307692308,09:00:00,20:00:00
628,2020-09-19,24.446153846153848,46.707692307692305,168.6153846153846,61.84615384615385,207.15384615384616,35.23076923076923,52.43076923076923,1003.0307692307692,117.07692307692308,2.7076923076923074,09:00:00,20:00:00
629,2020-09-20,23.992307692307694,20.069230769230767,165.07692307692307,257.3076923076923,291.84615384615387,33.70769230769231,55.176923076923075,1004.3999999999999,83.23076923076923,1.4615384615384615,09:00:00,20:00:00
630,2020-09-21,22.092307692307692,4.984615384615385,81.84615384615384,588.6923076923077,372.3076923076923,11.784615384615385,37.09230769230769,1005.1615384615384,194.0,2.230769230769231,09:00:00,20:00:00
631,2020-09-22,21.653846153846153,3.446153846153846,91.3076923076923,544.3076923076923,359.7692307692308,13.930769230769231,38.66923076923077,1000.9307692307691,282.0,1.2923076923076926,09:00:00,20:00:00
632,2020-09-23,20.246153846153845,52.623076923076916,149.46153846153845,0.0,149.46153846153845,27.83076923076923,61.06923076923078,995.7769230769233,212.15384615384616,5.192307692307693,09:00:00,20:00:00
633,2020-09-24,15.446153846153845,42.93076923076923,151.84615384615384,51.46153846153846,171.46153846153845,20.299999999999997,64.53076923076924,992.6846153846155,210.53846153846155,5.861538461538462,09:00:00,20:00:00
634,2020-09-25,12.26923076923077,48.592307692307685,143.69230769230768,22.307692307692307,150.69230769230768,15.169230769230769,61.42307692307691,992.2230769230771,292.15384615384613,7.223076923076923,09:00:00,20:00:00
635,2020-09-26,12.492307692307692,20.176923076923078,168.69230769230768,251.69230769230768,276.0769230769231,13.19230769230769,53.315384615384616,998.2461538461539,310.9230769230769,6.56923076923077,09:00:00,20:00:00
636,2020-09-27,13.225,77.89999999999999,67.91666666666667,0.0,67.91666666666667,24.150000000000002,80.33333333333333,994.2833333333333,325.5833333333333,8.591666666666667,09:00:00,20:00:00
637,2020-09-28,14.184615384615386,63.407692307692294,83.92307692307692,8.846153846153847,85.07692307692308,29.23076923076923,73.06153846153846,1002.1692307692308,310.84615384615387,4.407692307692309,09:00:00,20:00:00
638,2020-09-29,15.624999999999998,59.59166666666667,129.5,0.0,129.5,28.691666666666666,83.76666666666667,1007.9250000000001,237.66666666666666,2.275,09:00:00,20:00:00
639,2020-09-30,17.175,52.99166666666665,165.91666666666666,0.08333333333333333,165.91666666666666,21.53333333333333,67.15833333333333,1002.6333333333333,189.5,3.0500000000000003,09:00:00,20:00:00
640,2020-10-01,15.758333333333335,50.11666666666667,144.91666666666666,113.83333333333333,192.25,18.89166666666667,61.150000000000006,991.1583333333334,246.0,4.824999999999999,09:00:00,20:00:00
641,2020-10-02,13.850000000000001,75.74999999999999,81.0,0.0,81.0,23.650000000000002,78.325,975.8499999999999,161.83333333333334,2.5250000000000004,09:00:00,20:00:00
642,2020-10-03,12.841666666666667,42.49166666666667,152.0,104.83333333333333,195.75,17.575,67.90833333333333,978.5583333333334,148.58333333333334,2.85,09:00:00,20:00:00
643,2020-10-04,13.049999999999997,46.708333333333336,161.08333333333334,65.16666666666667,186.83333333333334,16.05,63.51666666666665,983.7416666666664,212.25,6.5249999999999995,09:00:00,20:00:00
644,2020-10-05,12.833333333333334,63.66666666666668,97.91666666666667,0.0,97.91666666666667,22.974999999999998,80.54166666666667,991.4250000000001,235.83333333333334,6.233333333333333,09:00:00,20:00:00
645,2020-10-06,14.554545454545455,48.054545454545455,166.27272727272728,33.54545454545455,177.0,17.636363636363637,66.64545454545454,994.5909090909091,249.36363636363637,6.627272727272726,09:00:00,19:00:00
646,2020-10-07,14.9,32.550000000000004,153.91666666666666,190.41666666666666,232.83333333333334,19.075,62.91666666666668,1007.275,267.6666666666667,4.458333333333333,09:00:00,20:00:00
647,2020-10-08,17.327272727272728,47.90909090909091,154.0,47.27272727272727,170.0,23.881818181818186,67.5909090909091,1007.9909090909091,231.45454545454547,5.999999999999999,09:00:00,19:00:00
648,2020-10-09,15.525,41.36666666666667,134.91666666666666,113.33333333333333,170.16666666666666,21.541666666666668,69.68333333333332,1009.5666666666666,280.0833333333333,3.016666666666666,09:00:00,20:00:00
649,2020-10-10,13.163636363636364,16.790909090909093,141.63636363636363,365.54545454545456,273.8181818181818,11.636363636363637,52.8,1014.6181818181817,294.3636363636364,3.5818181818181816,09:00:00,19:00:00
650,2020-10-11,12.727272727272727,18.227272727272723,120.0,353.8181818181818,250.9090909090909,13.590909090909092,61.9909090909091,1012.8909090909092,338.09090909090907,3.6727272727272724,09:00:00,19:00:00
651,2020-10-12,12.436363636363636,36.28181818181819,168.63636363636363,73.54545454545455,198.8181818181818,15.654545454545456,60.654545454545456,1011.7272727272725,260.54545454545456,1.9090909090909094,09:00:00,19:00:00
652,2020-10-13,11.418181818181818,49.63636363636363,138.1818181818182,39.45454545454545,154.0,17.836363636363636,73.75454545454545,998.3090909090909,256.90909090909093,3.563636363636364,09:00:00,19:00:00
653,2020-10-14,11.663636363636364,28.345454545454547,126.54545454545455,274.09090909090907,252.8181818181818,14.618181818181817,61.82727272727273,1004.9454545454547,45.18181818181818,4.672727272727273,09:00:00,19:00:00
654,2020-10-15,10.518181818181818,33.145454545454555,163.45454545454547,109.63636363636364,198.45454545454547,16.33636363636364,62.054545454545455,1008.9818181818181,20.09090909090909,4.390909090909091,09:00:00,19:00:00
655,2020-10-16,11.127272727272727,43.163636363636364,131.54545454545453,106.0909090909091,180.63636363636363,16.009090909090908,63.72727272727273,1011.1909090909089,19.818181818181817,3.0818181818181816,09:00:00,19:00:00
656,2020-10-17,10.354545454545454,55.2,114.36363636363636,0.0,114.36363636363636,13.445454545454545,71.10000000000001,1010.3727272727273,26.09090909090909,1.5454545454545459,09:00:00,19:00:00
657,2020-10-18,11.663636363636364,9.054545454545455,116.63636363636364,369.3636363636364,262.1818181818182,12.9,63.40909090909091,1013.718181818182,260.3636363636364,0.8454545454545456,09:00:00,19:00:00
658,2020-10-19,12.318181818181818,16.827272727272728,110.36363636363636,367.09090909090907,251.72727272727272,13.363636363636362,57.881818181818176,1008.8727272727275,142.1818181818182,3.936363636363636,09:00:00,19:00:00
659,2020-10-20,14.98181818181818,75.78181818181818,58.54545454545455,0.0,58.54545454545455,30.809090909090912,73.86363636363636,998.7909090909089,183.0,5.163636363636363,09:00:00,19:00:00
660,2020-10-21,19.28181818181818,33.900000000000006,117.63636363636364,211.54545454545453,185.54545454545453,25.363636363636363,55.89090909090908,992.3,205.36363636363637,7.972727272727273,09:00:00,19:00:00
661,2020-10-22,17.563636363636363,38.42727272727273,129.45454545454547,76.36363636363636,152.8181818181818,23.41818181818182,66.82727272727271,1001.8818181818183,213.45454545454547,3.854545454545455,09:00:00,19:00:00
662,2020-10-23,16.636363636363637,39.72727272727273,104.54545454545455,205.36363636363637,178.27272727272728,20.39090909090909,66.47272727272727,1001.9545454545456,238.72727272727272,3.2454545454545456,09:00:00,19:00:00
663,2020-10-24,14.98181818181818,50.57272727272727,130.36363636363637,5.636363636363637,132.36363636363637,26.05454545454545,77.15454545454547,1002.7363636363636,205.1818181818182,6.581818181818182,09:00:00,19:00:00
664,2020-10-25,13.30909090909091,72.77272727272728,52.0,19.0,55.36363636363637,20.781818181818185,73.6909090909091,993.0454545454545,208.0,5.636363636363637,09:00:00,18:00:00
665,2020-10-26,11.963636363636363,15.381818181818181,104.0909090909091,339.27272727272725,218.1818181818182,13.52727272727273,61.68181818181818,994.3272727272725,233.1818181818182,5.7272727272727275,09:00:00,18:00:00
666,2020-10-27,10.3,57.47272727272727,95.63636363636364,7.454545454545454,96.63636363636364,21.300000000000004,77.91818181818181,996.2545454545456,198.63636363636363,6.0181818181818185,09:00:00,18:00:00
667,2020-10-28,13.390909090909089,44.25454545454546,96.0909090909091,78.0,113.27272727272727,17.563636363636363,62.10909090909092,1001.1909090909091,227.27272727272728,6.745454545454546,09:00:00,18:00:00
668,2020-10-29,13.963636363636361,62.81818181818182,90.54545454545455,3.4545454545454546,91.0909090909091,25.272727272727273,70.85454545454546,1010.1272727272728,237.8181818181818,4.627272727272728,09:00:00,18:00:00
669,2020-10-30,14.045454545454545,55.3909090909091,84.0909090909091,11.454545454545455,85.45454545454545,17.790909090909093,75.80909090909091,1013.718181818182,230.72727272727272,4.190909090909091,09:00:00,18:00:00
670,2020-10-31,14.872727272727273,18.827272727272728,68.54545454545455,362.90909090909093,201.1818181818182,18.772727272727273,67.0909090909091,1007.8181818181819,190.63636363636363,4.972727272727273,09:00:00,18:00:00
671,2020-11-01,16.8,72.47272727272725,51.18181818181818,3.1818181818181817,51.54545454545455,37.39999999999999,83.33636363636364,1002.9545454545453,215.0,7.00909090909091,09:00:00,18:00:00
672,2020-11-02,17.200000000000003,44.93636363636363,93.81818181818181,45.54545454545455,102.63636363636364,27.7,75.95454545454545,1002.6999999999999,231.27272727272728,6.9818181818181815,09:00:00,18:00:00
673,2020-11-03,11.218181818181819,26.072727272727267,103.18181818181819,167.0909090909091,161.45454545454547,11.30909090909091,59.16363636363637,1014.2727272727273,243.72727272727272,5.1000000000000005,09:00:00,18:00:00
674,2020-11-04,9.490909090909092,5.5,55.63636363636363,484.0,214.36363636363637,10.181818181818182,60.91818181818183,1021.5999999999999,73.81818181818181,1.9727272727272727,09:00:00,18:00:00
675,2020-11-05,8.90909090909091,0.7363636363636363,45.0,550.3636363636364,221.63636363636363,6.954545454545456,61.41818181818182,1025.9454545454544,49.72727272727273,3.836363636363636,09:00:00,18:00:00
676,2020-11-06,9.090909090909088,13.481818181818182,78.0,312.8181818181818,167.0909090909091,10.536363636363637,70.6909090909091,1016.9363636363636,94.36363636363636,3.827272727272728,09:00:00,18:00:00
677,2020-11-07,12.89,15.959999999999999,103.2,215.3,176.8,20.119999999999997,71.94000000000001,1010.0899999999999,122.1,2.09,09:00:00,17:00:00
678,2020-11-08,14.89,47.699999999999996,105.7,24.7,115.8,25.059999999999995,79.46000000000001,1009.85,172.9,2.62,09:00:00,18:00:00
679,2020-11-09,14.600000000000001,11.4,47.54545454545455,450.6363636363636,191.36363636363637,22.236363636363635,75.45454545454547,1010.7909090909089,157.0,1.7636363636363634,09:00:00,18:00:00
680,2020-11-10,13.99,56.730000000000004,87.9,9.1,90.1,20.91,73.12,1015.11,232.3,1.3199999999999998,09:00:00,18:00:00
681,2020-11-11,13.055555555555554,62.05555555555556,76.33333333333333,6.555555555555555,77.77777777777777,17.155555555555555,75.35555555555555,1012.4555555555556,175.44444444444446,2.6,09:00:00,17:00:00
682,2020-11-12,12.549999999999999,6.55,57.6,483.4,201.3,11.99,60.7,1009.76,236.4,3.14,09:00:00,18:00:00
683,2020-11-13,13.244444444444445,51.07777777777778,92.44444444444444,59.0,104.44444444444444,25.42222222222222,78.85555555555555,1006.4666666666666,206.44444444444446,4.577777777777778,09:00:00,17:00:00
684,2020-11-14,13.944444444444445,24.833333333333336,75.66666666666667,323.6666666666667,179.55555555555554,17.4,72.18888888888888,1004.9777777777776,187.33333333333334,4.500000000000001,09:00:00,17:00:00
685,2020-11-15,15.099999999999998,65.31111111111112,60.666666666666664,1.7777777777777777,60.888888888888886,23.933333333333334,67.84444444444445,994.4333333333333,207.55555555555554,8.922222222222224,09:00:00,17:00:00
686,2020-11-16,11.97777777777778,47.57777777777778,90.0,16.22222222222222,92.0,15.633333333333333,65.6222222222222,1009.3222222222222,255.77777777777777,4.966666666666666,09:00:00,17:00:00
687,2020-11-17,12.255555555555555,55.5,90.88888888888889,5.666666666666667,92.88888888888889,16.422222222222224,76.58888888888889,1016.5777777777779,216.77777777777777,3.122222222222222,09:00:00,17:00:00
688,2020-11-18,12.700000000000001,0.8999999999999999,48.44444444444444,568.8888888888889,206.77777777777777,15.822222222222223,60.766666666666666,1011.4111111111112,184.33333333333334,3.7999999999999994,09:00:00,17:00:00
689,2020-11-19,10.911111111111111,20.96666666666667,99.33333333333333,167.22222222222223,143.77777777777777,10.844444444444445,60.17777777777778,1017.4888888888888,278.8888888888889,6.088888888888888,09:00:00,17:00:00
690,2020-11-20,8.166666666666666,21.32222222222222,106.11111111111111,179.11111111111111,146.77777777777777,10.322222222222223,61.088888888888896,1025.8,233.88888888888889,0.6888888888888888,09:00:00,17:00:00
691,2020-11-21,8.022222222222222,6.0777777777777775,70.11111111111111,425.3333333333333,180.77777777777777,15.722222222222221,63.0,1022.1999999999999,211.66666666666666,2.944444444444444,09:00:00,17:00:00
692,2020-11-22,9.022222222222222,38.0,82.77777777777777,145.11111111111111,129.44444444444446,18.333333333333332,66.94444444444444,1018.4111111111112,215.66666666666666,1.7333333333333334,09:00:00,17:00:00
